"","city","city_eng","province","year","cityid","abv_prov","resid_price","resid_area","housing_price","CPI","nmzrk","each_salary","houseinvest_re","ind_area"
"1319","西宁市","Xining","青海省",2011,6301,0,1627.776,284.5973,3437.43,256.273101806641,121.2,38443.1,680916,920.9918
"1320","西宁市","Xining","青海省",2012,6301,0,898.9603,157.2243,4336.45996614,295.226593017578,91.8,29716.44,1200000,261.1748
"1321","西安市","Xi'an","陕西省",2007,6101,1,1075.346,570.7848,3215.45059795,178.527297973633,549.19,25013.8,3100000,369.1626
"1322","西安市","Xi'an","陕西省",2008,6101,1,1504.378,818.2293,3768,196.20149230957,554.73,29749.4,4100000,339.9429
"1323","西安市","Xi'an","陕西省",2009,6101,1,6530.716,599.6935,3749,215.233032226562,561.58,30501.7327586207,5700000,433.694
"1324","西安市","Xi'an","陕西省",2010,6101,1,2611.307,543.6315,4341.32090336,240.415313720703,562.65,37871.5,6700000,467.9198
"1325","西安市","Xi'an","陕西省",2011,6101,1,2738.14,473.5297,5813.737072,285.242401123047,568.8,41678.8,8300000,249.6066
"1326","西安市","Xi'an","陕西省",2012,6101,1,2443.734,384.5813,6203.85475626,325.461608886719,572.8,46688.4,1e+07,376.9835
"1327","许昌市","Xuchang","河南省",2007,4110,0,561.8491,172.0548,1609,184.211807250977,40.45,15599.4,232559,56.0344
"1328","许昌市","Xuchang","河南省",2008,4110,0,611.6183,248.3478,1794,210.554092407227,40.81,18582.6,405278,65.988
"1329","许昌市","Xuchang","河南省",2009,4110,0,482.9079,649.2925,2183,238.136672973633,41.17,22813.1,464567,250.2983
"1330","许昌市","Xuchang","河南省",2010,4110,0,823.2302,457.4537,2471.95967234,271.713958740234,41.42,26643.6,542629,370.3141
"1331","许昌市","Xuchang","河南省",2011,4110,0,1480.386,373.9587,2808.95367,317.995819091797,41.7,29854.1,792689,465.8268
"1332","许昌市","Xuchang","河南省",2012,4110,0,1147.785,116.2438,2985.2446675,351.067352294922,41.6,33815.7,763381,347.1644
"1333","贵港市","Guigang","广西壮族自治区",2007,4508,0,233.4866,126.8254,1765,186.2109375,182.27,18166.5,137822,163.191
"1334","贵港市","Guigang","广西壮族自治区",2008,4508,0,320.2183,103.1837,1939,210.045928955078,184.24,20535.9,187847,103.1333
"1335","贵港市","Guigang","广西壮族自治区",2009,4508,0,412.9781,140.3958,2357,242.603042602539,185.84,22387,259863,102.2512
"1336","贵港市","Guigang","广西壮族自治区",2010,4508,0,204.2916,312.0072,2798.7942728,267.10595703125,190.25,26201.6,337194,61.3323
"1337","贵港市","Guigang","广西壮族自治区",2011,4508,0,491.2942,205.1497,3184.117737,309.612396240234,191.1,28221.1,424382,252.9587
"1338","贵港市","Guigang","广西壮族自治区",2012,4508,0,1026.693,78.20963,3295.67154679,341.502471923828,191.4,29998.5,351113,197.7782
"1339","贵阳市","Guiyang","贵州省",2007,5201,1,447.0451,620.4988,2619.40672105,157.825469970703,214.08,22578.7,786792,585.6681
"1340","贵阳市","Guiyang","贵州省",2008,5201,1,653.1592,604.2235,2866,163.349349975586,216.65,26386.1,966751,232.7741
"1341","贵阳市","Guiyang","贵州省",2009,5201,1,447.6795,437.2878,3496,182.134536743164,218.79,27579.1,1400000,197.5539
"1342","贵阳市","Guiyang","贵州省",2010,5201,1,1212.806,477.3214,7026.02398733,207.086975097656,222.03,31128.5,1700000,482.2724
"1343","贵阳市","Guiyang","贵州省",2011,5201,1,1357.298,873.3568,4553.036071,246.060516357422,223.7,38673,3100000,869.0082
"1344","贵阳市","Guiyang","贵州省",2012,5201,1,1484.171,288.4348,4452.29938752,268.698089599609,224.6,42662,5700000,372.8017
"1345","贺州市","Hezhou","广西壮族自治区",2007,4511,0,175.1505,14.2803,1129,186.2109375,96.72,18235.1,41739,2.4591
"1346","贺州市","Hezhou","广西壮族自治区",2008,4511,0,328.417,8.3362,1019,210.045928955078,106.12,22248,38315,12.0377
"1347","贺州市","Hezhou","广西壮族自治区",2009,4511,0,400.2065,20.3975,1498,242.603042602539,107.17,22964.8,51452,42.1055
"1348","贺州市","Hezhou","广西壮族自治区",2010,4511,0,422.4427,114.2617,1831.05022831,267.10595703125,113.08,28279.1,113798,137.5539
"1349","贺州市","Hezhou","广西壮族自治区",2011,4511,0,615.0154,32.82602,1731.428571,309.612396240234,105.3,29266.8,116674,120.9164
"1350","贺州市","Hezhou","广西壮族自治区",2012,4511,0,1014.53,26.38045,2233.7393107,341.502471923828,111.1,35418.3,142192,138.7439
"1351","资阳市","Ziyang","四川省",2007,5120,0,344.1835,112.6483,1208,171.386596679688,107.26,17312.9,142714,89.9792
"1352","资阳市","Ziyang","四川省",2008,5120,0,648.9717,76.1829,1487,183.726440429688,107.76,21226.9,247946,52.8783
"1353","资阳市","Ziyang","四川省",2009,5120,0,633.3434,231.7919,1634,205.957336425781,108.65,24229.8,358907,213.4662
"1354","资阳市","Ziyang","四川省",2010,5120,0,1054.03,212.5846,2262.31386025,234.173492431641,108.94,26323.3,550726,217.9918
"1355","资阳市","Ziyang","四川省",2011,5120,0,814.7496,332.871,2900.61316,283.411041259766,109.5,31736.5,751633,651.075
"1356","资阳市","Ziyang","四川省",2012,5120,0,1922.996,252.1649,3286.57865787,317.987213134766,109.9,28083.5429906542,838581,174.4503
"1357","赣州市","Ganzhou","江西省",2007,3607,0,507.9493,282.1703,1717,190.849014282227,58.97,16228.6,389401,636.7363
"1358","赣州市","Ganzhou","江西省",2008,3607,0,1400.965,119.9799,2845.53538572304,219.094665527344,63.76,18421.9,467593,833.9145
"1359","赣州市","Ganzhou","江西省",2009,3607,0,649.8351,411.8187,2306,246.043319702148,64.57,20562,520524,857.0914
"1360","赣州市","Ganzhou","江西省",2010,3607,0,2035.637,536.0654,2972.54521964,275.322448730469,64.66,23600.6,683883,1116.324
"1361","赣州市","Ganzhou","江西省",2011,3607,0,2596.989,336.9148,4037.171449,328.166778564453,64.9,27850.9,918868,1414.075
"1362","赣州市","Ganzhou","江西省",2012,3607,0,2328.819,385.9966,4659.8087905,362.624267578125,65.3,32872.3,1100000,448.8526
"1363","赤峰市","Chifeng","内蒙古自治区",2007,1504,0,760.5246,113.1888,1741,215.311431884766,118.98,18263.2,298100,102.7571
"1364","赤峰市","Chifeng","内蒙古自治区",2008,1504,0,200.5401,84.5256,2186,238.34977722168,120.3,22104.6,273918,296.8665
"1365","赤峰市","Chifeng","内蒙古自治区",2009,1504,0,267.6532,2553.365,2197,274.102233886719,121.44,27411.7,438388,232.4763
"1366","赤峰市","Chifeng","内蒙古自治区",2010,1504,0,928.6979,384.1547,2768.89848812,304.527557373047,121.41,31322.8,682738,689.0255
"1367","赤峰市","Chifeng","内蒙古自治区",2011,1504,0,1226.392,563.9274,3079.834984,369.718994140625,122.2,38318.5,995969,882.6895
"1368","赤峰市","Chifeng","内蒙古自治区",2012,1504,0,1258.774,159.637,3398.3958164,412.976135253906,123.3,45594.4,888479,776.2172
"1369","辽源市","Liaoyuan","吉林省",2007,2204,0,41.00998,71.3462,1655,169.501007080078,47.75,17271,219404,11.7187
"1370","辽源市","Liaoyuan","吉林省",2008,2204,0,84.47555,104.0766,1843,183.400100708008,47.73,18789,302347,69.5035
"1371","辽源市","Liaoyuan","吉林省",2009,2204,0,230.0065,30.1255,1681,203.023895263672,47.79,22012.9,315523,97.7668
"1372","辽源市","Liaoyuan","吉林省",2010,2204,0,428.0034,89.7064,1992.5093633,210.941802978516,47.87,23976.8,189550,87.1048
"1373","辽源市","Liaoyuan","吉林省",2011,2204,0,734.5675,48.3162,2668.523677,246.767807006836,47.3,27805.7,240727,155.9345
"1374","辽源市","Liaoyuan","吉林省",2012,2204,0,747.3107,42.6467,2663.57308585,273.171905517578,47.3,32359.6,360555,113.7922
"1375","辽阳市","Liaoyang","辽宁省",2007,2110,0,390.1686,71.5026,2194,170.894424438477,72.51,21463.2,193287,104.8857
"1376","辽阳市","Liaoyang","辽宁省",2008,2110,0,406.7625,123.7361,2575,203.706146240234,72.62,25178.8,221868,236.2646
"1377","辽阳市","Liaoyang","辽宁省",2009,2110,0,887.712,238.0501,2666,228.354598999023,72.7,27785.7,260586,129.3438
"1378","辽阳市","Liaoyang","辽宁省",2010,2110,0,1140.967,188.7287,3125.39184953,258.497406005859,75.12,32031.6,409975,448.2341
"1379","辽阳市","Liaoyang","辽宁省",2011,2110,0,1190.739,285.8804,3357.388316,310.507354736328,74.9,36155.3,829097,375.3587
"1380","辽阳市","Liaoyang","辽宁省",2012,2110,0,1474.719,131.8315,3475.68588168,342.800079345703,88,40238.5,931470,410.5956
"1381","达州市","Dazhou","四川省",2007,5117,0,691.5159,148.963,1379,171.386596679688,40.83,17029.2,276000,55.7602
"1382","达州市","Dazhou","四川省",2008,5117,0,588.3908,62.8699,1798,183.726440429688,41.62,20559.5,332125,112.6202
"1383","达州市","Dazhou","四川省",2009,5117,0,872.8659,117.855,2218,205.957336425781,44.21,22768.9,403827,305.167
"1384","达州市","Dazhou","四川省",2010,5117,0,1259.569,282.6145,2671.79872324,234.173492431641,42.66,26522.9,464177,168.8376
"1385","达州市","Dazhou","四川省",2011,5117,0,1789.449,127.3913,3227.206325,283.411041259766,43.2,31763.5,578600,538.4725
"1386","达州市","Dazhou","四川省",2012,5117,0,2850.811,51.97376,3662.97983084,317.987213134766,43.8,36332,583889,262.4419
"1387","运城市","Yuncheng","山西省",2007,1408,0,356.4437,37.8493,1450,213.477111816406,65.18,16238.3,207798,364.4675
"1388","运城市","Yuncheng","山西省",2008,1408,0,405.7598,159.4871,1591,223.083587646484,65.75,19770.8,229388,311.3797
"1389","运城市","Yuncheng","山西省",2009,1408,0,281.304,307.8519,1742,235.576278686523,65.89,20131.6,294591,474.5886
"1390","运城市","Yuncheng","山西省",2010,1408,0,390.1229,231.2524,1752.22363405,256.306976318359,65.91,23692.6,226943,591.5476
"1391","运城市","Yuncheng","山西省",2011,1408,0,785.7859,279.1464,2008.696768,295.711090087891,68.4,30490.8,388982,561.564
"1392","运城市","Yuncheng","山西省",2012,1408,0,936.9747,171.6121,2403.49697265,332.970703125,68.7,31564.5,322581,386.9775
"1393","连云港市","Lianyungang","江苏省",2007,3207,0,245.5965,26.1766,2401,223.548553466797,71.56,21485.1,616285,8.2017
"1394","连云港市","Lianyungang","江苏省",2008,3207,0,479.7179,24.0357,2464,245.456314086914,80.88,26495.2,818725,83.4164
"1395","连云港市","Lianyungang","江苏省",2009,3207,0,610.9109,342.7893,2790,277.365631103516,88.69,29551.1,834067,474.7922
"1396","连云港市","Lianyungang","江苏省",2010,3207,0,898.5787,889.0202,3240.58838195,308.985290527344,93.59,33837.4,1e+06,1582.535
"1397","连云港市","Lianyungang","江苏省",2011,3207,0,1304.766,839.8362,3880.235473,380.010223388672,95.5,38816,1100000,2606.577
"1398","连云港市","Lianyungang","江苏省",2012,3207,0,743.6638,248.624,4140.74054156,433.9716796875,96.7,44129.3,1200000,998.2086
"1399","通化市","Tonghua","吉林省",2007,2205,0,276.1434,167.5558,1665,169.501007080078,45.43,17334.8,411113,293.0361
"1400","通化市","Tonghua","吉林省",2008,2205,0,363.9996,167.3461,1842,183.400100708008,45.27,18626.4,453816,124.3342
"1401","通化市","Tonghua","吉林省",2009,2205,0,558.3999,68.6321,1939,203.023895263672,44.93,21588.5,619110,114.9746
"1402","通化市","Tonghua","吉林省",2010,2205,0,599.4556,210.8565,2203.64920541,210.941802978516,44.76,24057.7,614161,211.4605
"1403","通化市","Tonghua","吉林省",2011,2205,0,962.6701,309.7409,2505.181347,246.767807006836,44.6,28397.3,674291,310.5711
"1404","通化市","Tonghua","吉林省",2012,2205,0,822.7118,66.3196,2645.16129032,273.171905517578,44.2,31764.3,800553,199.3957
"1405","通辽市","Tongliao","内蒙古自治区",2007,1505,0,209.9359,711.7771,1404,215.311431884766,82.21,17196.4,266100,774.9894
"1406","通辽市","Tongliao","内蒙古自治区",2008,1505,0,179.5288,114.2706,1679,238.34977722168,82.28,19803.7,341404,479.8766
"1407","通辽市","Tongliao","内蒙古自治区",2009,1505,0,121.255,483.2631,1631,274.102233886719,76.3,21878.3,198229,522.3747
"1408","通辽市","Tongliao","内蒙古自治区",2010,1505,0,310.3354,447.0801,1945.2221546,304.527557373047,76.7,26072.4,433780,955.9502
"1409","通辽市","Tongliao","内蒙古自治区",2011,1505,0,249.2468,447.1083,2016.572232,369.718994140625,77.3,34591.7,787000,1127.624
"1410","通辽市","Tongliao","内蒙古自治区",2012,1505,0,541.2924,159.6354,2867.83067882,412.976135253906,84.8,38274.8,311566,474.3502
"1411","遂宁市","Suining","四川省",2007,5109,0,760.1459,207.3117,1335,171.386596679688,150.22,15936.9,259756,73.8086
"1412","遂宁市","Suining","四川省",2008,5109,0,600.6109,142.1888,1367,183.726440429688,149.6,18965.1,386921,71.5936
"1413","遂宁市","Suining","四川省",2009,5109,0,1084.655,206.038,1708,205.957336425781,150.84,21451.2,502146,211.4257
"1414","遂宁市","Suining","四川省",2010,5109,0,2272.912,190.2916,2265.4353562,234.173492431641,150.42,26580.5,525081,159.3229
"1415","遂宁市","Suining","四川省",2011,5109,0,1809.937,200.9958,2888.594604,283.411041259766,151.8,31783.4,508010,309.8211
"1416","遂宁市","Suining","四川省",2012,5109,0,1349.602,42.93605,3713.58819286,317.987213134766,150,37262.3,560478,186.2983
"1417","遵义市","Zunyi","贵州省",2007,5203,0,14.85703,1168.81,1369,157.825469970703,83.68,21771,170952,210.907
"1418","遵义市","Zunyi","贵州省",2008,5203,0,440.6185,169.7881,2708.26502129696,163.349349975586,84.2,25941.7,290439,334.0375
"1419","遵义市","Zunyi","贵州省",2009,5203,0,550.4155,243.5153,1909,182.134536743164,85.3,30260.8,233523,55.6631
"1420","遵义市","Zunyi","贵州省",2010,5203,0,804.1926,232.0989,2394.00206825,207.086975097656,85.91,32923,291750,679.392
"1421","遵义市","Zunyi","贵州省",2011,5203,0,1436.393,327.6058,2955.271565,246.060516357422,87.5,40542.2,462363,581.851
"1422","遵义市","Zunyi","贵州省",2012,5203,0,796.0596,260.7825,3376.5203596,268.698089599609,86.9,45302.8,802017,485.6789
"1423","邢台市","Xingtai","河北省",2007,1305,0,484.8875,267.8701,1751,206.781051635742,58.18,18190,184024,979.9993
"1424","邢台市","Xingtai","河北省",2008,1305,0,508.4995,255.6497,1958,229.526977539062,58.47,22545.6,237670,559.3391
"1425","邢台市","Xingtai","河北省",2009,1305,0,642.5784,274.6522,2028,257.070220947266,61.48,25904.9,397530,700.6606
"1426","邢台市","Xingtai","河北省",2010,1305,0,885.1554,494.0785,2360.71592474,284.319671630859,71.51,28156.9,550564,731.5126
"1427","邢台市","Xingtai","河北省",2011,1305,0,1219.997,392.5382,2625.276926,337.041625976562,71.8,34829.8,724537,1095.842
"1428","邢台市","Xingtai","河北省",2012,1305,0,877.5209,230.5788,2966.09960235,364.342010498047,85.3,37932.1,665286,604.0661
"1429","邯郸市","Handan","河北省",2007,1304,0,991.5855,161.2149,2113,206.781051635742,145.64,18215.1,389135,681.01
"1430","邯郸市","Handan","河北省",2008,1304,0,915.3607,296.1426,2469,229.526977539062,146.67,23654.7,642106,620.7466
"1431","邯郸市","Handan","河北省",2009,1304,0,1436.44,336.2507,2848,257.070220947266,147.4,27617.9,887528,638.7955
"1432","邯郸市","Handan","河北省",2010,1304,0,1679.784,623.8887,3154.63917526,284.319671630859,148.15,32126,1600000,728.4074
"1433","邯郸市","Handan","河北省",2011,1304,0,2171.353,581.7515,3351.123325,337.041625976562,148.8,36119.6,1600000,598.5225
"1434","邯郸市","Handan","河北省",2012,1304,0,2319.159,207.5668,3710.33298435,364.342010498047,148.1,37987.5,1800000,731.1796
"1435","邵阳市","Shaoyang","湖南省",2007,4305,0,356.696,244.0238,1120,171.218200683594,65.34,17765.3,106780,146.3115
"1436","邵阳市","Shaoyang","湖南省",2008,4305,0,306.9465,355.457,1349,185.086868286133,66.53,20085.8,108468,110.7199
"1437","邵阳市","Shaoyang","湖南省",2009,4305,0,258.548,265.1965,1553,201.559616088867,67.3,22419.2,267973,173.8218
"1438","邵阳市","Shaoyang","湖南省",2010,4305,0,647.3921,319.6435,1794.67680608,219.90153503418,69.19,24904.1,357000,134.3256
"1439","邵阳市","Shaoyang","湖南省",2011,4305,0,850.6666,311.2877,2296.4563,258.598052978516,69.6,29464.9,508873,440.6833
"1440","邵阳市","Shaoyang","湖南省",2012,4305,0,854.1438,250.6033,2656.93035428,282.389068603516,69.1,32978,590912,94.55862
"1441","郑州市","Zhengzhou","河南省",2007,4101,1,2010.103,1016.974,3328.17612965,184.211807250977,269.59,22156.2,2300000,1184.156
"1442","郑州市","Zhengzhou","河南省",2008,4101,1,1462.96,834.4215,3598,210.554092407227,276.75,26477.6,3400000,793.6683
"1443","郑州市","Zhengzhou","河南省",2009,4101,1,1551.369,877.0944,4057,238.136672973633,285.01,29836.7,3900000,685.7696
"1444","郑州市","Zhengzhou","河南省",2010,4101,1,1414.542,859.0375,4595.75808484,271.713958740234,510,32777.8,5600000,725.3023
"1445","郑州市","Zhengzhou","河南省",2011,4101,1,1900.006,1031.716,4691.157178,317.995819091797,529.8,35755.6,6300000,2295.062
"1446","郑州市","Zhengzhou","河南省",2012,4101,1,1827.302,844.1436,5643.08013505,351.067352294922,587.2,40471.5,6800000,981.3047
"1447","郴州市","Chenzhou","湖南省",2007,4310,0,420.9449,370.267,1406,171.218200683594,66,21145.3,244421,450.8114
"1448","郴州市","Chenzhou","湖南省",2008,4310,0,551.8036,154.4828,1574,185.086868286133,66.32,23741.6,286210,270.7479
"1449","郴州市","Chenzhou","湖南省",2009,4310,0,680.9782,310.3577,1585,201.559616088867,66.62,26419.1,307292,150.4288
"1450","郴州市","Chenzhou","湖南省",2010,4310,0,731.619,433.8375,2107.14285714,219.90153503418,72.01,29865.3,552768,390.0154
"1451","郴州市","Chenzhou","湖南省",2011,4310,0,1121.78,455.2551,2625.025468,258.598052978516,72.6,34825.9,769593,369.8521
"1452","郴州市","Chenzhou","湖南省",2012,4310,0,1130.889,177.6582,2834.01971066,282.389068603516,73.3,37946.5,803911,191.5117
"1453","鄂尔多斯市","Erdos","内蒙古自治区",2007,1506,0,417.88,480.7302,2473,215.311431884766,24.34,31583.1,632588,613.8304
"1454","鄂尔多斯市","Erdos","内蒙古自治区",2008,1506,0,435.271,1105.277,2861,238.34977722168,24.83,36261.3,1100000,716.202
"1455","鄂尔多斯市","Erdos","内蒙古自治区",2009,1506,0,379.6205,1382.677,3408,274.102233886719,25.31,44815.8,1200000,1492.885
"1456","鄂尔多斯市","Erdos","内蒙古自治区",2010,1506,0,569.5827,2628.575,3860.33020973,304.527557373047,26.02,53018.1,1600000,1548.745
"1457","鄂尔多斯市","Erdos","内蒙古自治区",2011,1506,0,733.835,2625.421,4320.278363,369.718994140625,26.3,59298.6,2300000,2681.112
"1458","鄂尔多斯市","Erdos","内蒙古自治区",2012,1506,0,476.4669,459.9502,4034.62322915,412.976135253906,26.3,66430.3,918746,1120.064
"1459","鄂州市","Ezhou","湖北省",2007,4207,0,200.6845,235.7211,1776,204.512786865234,107.01,19149,74015,209.2791
"1460","鄂州市","Ezhou","湖北省",2008,4207,0,351.6123,73.9808,1843,219.442230224609,106.82,16182.6,101502,320.264
"1461","鄂州市","Ezhou","湖北省",2009,4207,0,428.4851,101.3482,2577,231.51155090332,107.24,12721.2,72000,291.2539
"1462","鄂州市","Ezhou","湖北省",2010,4207,0,527.0281,740.0941,2903.59477124,257.903869628906,108.46,13818.4,92575,344.9704
"1463","鄂州市","Ezhou","湖北省",2011,4207,0,808.0956,331.495,2940.254038,312.354339599609,109.4,26040.6,155875,266.6539
"1464","鄂州市","Ezhou","湖北省",2012,4207,0,751.7103,166.1451,3625.85034014,342.652709960938,109.4,27544.9,102606,88.93468
"1465","酒泉市","Jiuquan","甘肃省",2007,6209,0,227.1764,35.0799,1547,185.605056762695,35.97,24197.4,41600,17.8749
"1466","酒泉市","Jiuquan","甘肃省",2008,6209,0,406.2729,34.304,1652,197.298187255859,36.42,27016.9,81573,95.2623
"1467","酒泉市","Jiuquan","甘肃省",2009,6209,0,1349.998,42.3532,1883,211.306350708008,40.12,30557.3,96258,122.5471
"1468","酒泉市","Jiuquan","甘肃省",2010,6209,0,475.6491,91.17854,2310.77694236,231.169158935547,40.38,32820.1,125968,382.1345
"1469","酒泉市","Jiuquan","甘肃省",2011,6209,0,387.7879,96.9864,3046.205213,277.83203125,40.6,37096.8,202957,1318.773
"1470","酒泉市","Jiuquan","甘肃省",2012,6209,0,500.2032,50.94347,2679.62646631,310.6162109375,40.7,41703.2,245940,516.394
"1471","重庆市","Chongqing","",2007,5000,1,993.8835,2499.223,2588.21528779,198.621917724609,1526.02,23097.4,5200000,2321.33
"1472","重庆市","Chongqing","",2008,5000,1,726.4464,1420.467,2640,282.837615966797,1534.5,26985.1,6200000,1325.916
"1473","重庆市","Chongqing","",2009,5000,1,1738.201,2182.164,3266,318.757995605469,1542.77,54873.5818181818,7900000,2420.547
"1474","重庆市","Chongqing","",2010,5000,1,2503.292,3276.77,4040.43850187,363.702850341797,1542.77,35367,1.1e+07,4289.924
"1475","重庆市","Chongqing","",2011,5000,1,2731.589,3416.282,4492.304266,442.598022460938,1770.6,40042,1.4e+07,5842.206
"1476","重庆市","Chongqing","",2012,5000,1,3171.229,1635.154,4804.79353781,495.267150878906,1779.1,54873.5818181818,1.7e+07,1635.307
"1477","金华市","Jinhua","浙江省",2007,3307,0,2707.345,190.6672,4065,214.42951965332,92.25,28852.8,969548,288.3717
"1478","金华市","Jinhua","浙江省",2008,3307,0,1609.381,75.38436,4543,227.509735107422,92.38,31580.5,1100000,94.29399
"1479","金华市","Jinhua","浙江省",2009,3307,0,3037.249,409.5421,5214,254.810882568359,92.7,34768.7,1100000,830.9609
"1480","金华市","Jinhua","浙江省",2010,3307,0,5688.923,566.9311,18450.75757576,275.195770263672,93.19,39469,1200000,1468.352
"1481","金华市","Jinhua","浙江省",2011,3307,0,6835.015,504.5707,8010.63965,321.462219238281,93.6,42863.9,1500000,929.7568
"1482","金华市","Jinhua","浙江省",2012,3307,0,5706.774,19.95874,9452.15026834,340.749969482422,93.9,47198.6,2e+06,421.0414
"1483","金昌市","Jinchang","甘肃省",2007,6203,0,177.0701,15.1356,1546,185.605056762695,21.39,29774.3,16878,18.4764
"1484","金昌市","Jinchang","甘肃省",2008,6203,0,150.0114,101.9845,845,197.298187255859,21.41,35444,17470,31.1349
"1485","金昌市","Jinchang","甘肃省",2009,6203,0,154.0181,24.7331,2142,211.306350708008,21.53,37263.9,26554,15.6752
"1486","金昌市","Jinchang","甘肃省",2010,6203,0,152.0019,27.7635,1626.78062678,231.169158935547,20.42,40300.9,38260,61.5491
"1487","金昌市","Jinchang","甘肃省",2011,6203,0,498.4719,44.6328,2146.50541,277.83203125,23,43213.7,61262,676.0841
"1488","金昌市","Jinchang","甘肃省",2012,6203,0,512.3342,38.21445,2318.57246621,310.6162109375,23.1,53491.4,58076,174.4503
"1489","钦州市","Qinzhou","广西壮族自治区",2007,4507,0,250.5797,212.2479,1764,186.2109375,128.02,17060.3,148611,241.6139
"1490","钦州市","Qinzhou","广西壮族自治区",2008,4507,0,330.7613,269.5162,2122,210.045928955078,129.67,22206.7,527751.156626506,36.314
"1491","钦州市","Qinzhou","广西壮族自治区",2009,4507,0,765.3355,69.0423,2653,242.603042602539,134.79,24759.3,287373,267.0403
"1492","钦州市","Qinzhou","广西壮族自治区",2010,4507,0,283.5875,1015.896,2998.39400428,267.10595703125,138.06,27366.7,505025,199.2141
"1493","钦州市","Qinzhou","广西壮族自治区",2011,4507,0,974.5253,273.8886,3229.682553,309.612396240234,142.1,30235.4,548573,232.0806
"1494","钦州市","Qinzhou","广西壮族自治区",2012,4507,0,1155.387,127.2318,3725.39247446,341.502471923828,141.6,36410.4,476620,118.6086
"1495","铁岭市","Tieling","辽宁省",2007,2112,0,322.1057,368.174,1788,170.894424438477,44.5,19176.5,273141,125.3614
"1496","铁岭市","Tieling","辽宁省",2008,2112,0,387.8662,312.7455,1934,203.706146240234,44.6,21189,464732,594.4484
"1497","铁岭市","Tieling","辽宁省",2009,2112,0,341.876,207.3051,2063,228.354598999023,44.69,30000.4096385542,781089,749.7799
"1498","铁岭市","Tieling","辽宁省",2010,2112,0,536.0195,820.7024,2665.86248492,258.497406005859,44.59,27960.9,1300000,1154.886
"1499","铁岭市","Tieling","辽宁省",2011,2112,0,431.8493,794.8299,2727.462765,310.507354736328,44.6,32643.3,1500000,1361.085
"1500","铁岭市","Tieling","辽宁省",2012,2112,0,1139.9,179.2932,3163.64503882,342.800079345703,44.1,37374.2,1700000,136.1651
"1501","铜川市","Tongchuan","陕西省",2007,6102,0,289.6392,6.2244,1112,178.527297973633,75.39,18965.1,44432,51.1987
"1502","铜川市","Tongchuan","陕西省",2008,6102,0,692.3657,11.8064,1122,196.20149230957,76.06,23446.1,22440,38.1105
"1503","铜川市","Tongchuan","陕西省",2009,6102,0,228.5351,42.2103,1772,215.233032226562,75.72,28205,162776,234.0785
"1504","铜川市","Tongchuan","陕西省",2010,6102,0,1063.271,58.3703,2284.09090909,240.415313720703,75.98,31031.8,101664,102.6909
"1505","铜川市","Tongchuan","陕西省",2011,6102,0,1000.936,59.3819,2820.603557,285.242401123047,76,33953.4,184965,145.1278
"1506","铜川市","Tongchuan","陕西省",2012,6102,0,742.4022,30.09647,3077.37684439,325.461608886719,75.9,39324,200344,6.21714
"1507","铜陵市","Tongling","安徽省",2007,3407,0,689.9666,237.862,3234,192.233245849609,43.91,23383.2,128367,1088.469
"1508","铜陵市","Tongling","安徽省",2008,3407,0,882.4515,115.0539,3158,213.186676025391,44.08,27593.8,219490,70.9484
"1509","铜陵市","Tongling","安徽省",2009,3407,0,777.1888,199.0036,3645,235.144897460938,44.95,31025.5,336268,65.2019
"1510","铜陵市","Tongling","安徽省",2010,3407,0,1660.75,270.7153,4200,269.269134521484,44.83,36641.4,437635,336.7525
"1511","铜陵市","Tongling","安徽省",2011,3407,0,1861.819,420.751,4508,328.705169677734,44.8,42796.1,581207,314.4756
"1512","铜陵市","Tongling","安徽省",2012,3407,0,1156.193,337.5554,4470.63094842,350.399719238281,44.8,47626.7,693300,162.4497
"1513","银川市","Yinchuan","宁夏回族自治区",2007,6401,0,292.3689,610.9605,2229.52688619,188.343322753906,86.08,28604.2,443118,1922.011
"1514","银川市","Yinchuan","宁夏回族自治区",2008,6401,0,141.9851,3439.772,2592,218.854949951172,88.84,33248.6,569594,1058.417
"1515","银川市","Yinchuan","宁夏回族自治区",2009,6401,0,844.5458,498.962,3219,232.861663818359,91.42,36795.2,743543,651.2936
"1516","银川市","Yinchuan","宁夏回族自治区",2010,6401,0,639.2451,641.5961,3749.67119684,252.887771606445,94.86,39815.9,1200000,716.4986
"1517","银川市","Yinchuan","宁夏回族自治区",2011,6401,0,1109.961,512.8751,3979.617691,295.073974609375,97.2,49938.2,1400000,2262.094
"1518","银川市","Yinchuan","宁夏回族自治区",2012,6401,0,880.9742,138.7124,4187.25758663,322.220794677734,100.2,54274.4,1800000,1086.42
"1519","锦州市","Jinzhou","辽宁省",2007,2107,0,477.8612,415.5092,1872,170.894424438477,91.75,18052.6,226691,243.5749
"1520","锦州市","Jinzhou","辽宁省",2008,2107,0,290.9195,98.472,2525,203.706146240234,92.86,20435.2,291382,85.7133
"1521","锦州市","Jinzhou","辽宁省",2009,2107,0,665.0472,141.1581,2556,228.354598999023,93.38,25895.4,409254,710.9599
"1522","锦州市","Jinzhou","辽宁省",2010,2107,0,990.5804,291.0292,3318.91379855,258.497406005859,93.35,29453.1,693675,658.6557
"1523","锦州市","Jinzhou","辽宁省",2011,2107,0,1882.228,419.0116,3091.780822,310.507354736328,93.7,33498.9,903685,538.752
